seed,step,action,state_cpu_load,state_ram_available,state_queue_depth,state_spot_price,state_dag_ready_nodes,state_job_priority,state_deadline_urgency,state_recent_failures,step_cost,delta_value,delta_risk,reward,cumulative_reward,running_tasks,completed_jobs,failed_jobs,cpu_in_use,ram_in_use,queue_depth,spot_price,prob_Execute_Ready_Job,prob_Defer_Job,prob_Scale_Up,prob_Scale_Down,prob_Reprioritize_Queue,prob_Pause_LowPriority_Job,logit_Execute_Ready_Job,logit_Defer_Job,logit_Scale_Up,logit_Scale_Down,logit_Reprioritize_Queue,logit_Pause_LowPriority_Job
210,210,Execute_Ready_Job,0.4,0.625,1.0,0.77,1.0,0.4389,0.7483,0.0,6.047999999999999,0.0,0.0,-0.6048,105.61439999999995,2,47,9,6,9,67,0.84,0.2421,0.1612,0.164,0.1472,0.1469,0.1385,0.434,0.027,0.044,-0.064,-0.066,-0.125
210,211,Execute_Ready_Job,0.6,0.4375,1.0,0.84,1.0,0.4389,0.7483,0.0,1.8480000000000003,3.3899999999999864,0.0,3.2051999999999863,108.81959999999994,1,48,9,2,3,66,0.77,0.2436,0.1618,0.1639,0.1458,0.1468,0.138,0.442,0.033,0.046,-0.071,-0.064,-0.126
210,212,Execute_Ready_Job,0.2,0.8125,1.0,0.77,1.0,0.4384,0.7459,0.0,1.9239999999999997,0.0,0.0,-0.1924,108.62719999999993,1,48,9,3,2,66,0.74,0.2404,0.1601,0.1647,0.1478,0.1472,0.1397,0.425,0.018,0.046,-0.061,-0.066,-0.118
210,213,Execute_Ready_Job,0.3,0.875,1.0,0.74,1.0,0.4384,0.7459,0.0,3.96,0.0,0.0,-0.396,108.23119999999993,1,48,9,6,6,66,0.66,0.24,0.1603,0.1652,0.1477,0.1457,0.1411,0.423,0.02,0.05,-0.062,-0.075,-0.107
210,214,Execute_Ready_Job,0.6,0.625,1.0,0.66,1.0,0.4384,0.7459,0.0,6.432,0.0,0.0,-0.6432000000000001,107.58799999999994,2,48,9,10,9,65,0.67,0.2416,0.1626,0.1638,0.1481,0.1441,0.1398,0.43,0.034,0.041,-0.059,-0.087,-0.117
210,215,Execute_Ready_Job,1.0,0.4375,1.0,0.67,1.0,0.4384,0.7459,0.0,0.0,1.8799999999999955,0.0,1.8799999999999955,109.46799999999993,0,49,9,0,0,66,0.59,0.2424,0.1641,0.1638,0.147,0.1421,0.1405,0.435,0.045,0.043,-0.065,-0.099,-0.11
210,216,Execute_Ready_Job,0.0,1.0,1.0,0.59,1.0,0.4293,0.7483,0.0,1.43,0.0,0.0,-0.143,109.32499999999993,1,49,9,3,2,65,0.55,0.2378,0.1601,0.1643,0.1512,0.1458,0.1408,0.407,0.012,0.037,-0.045,-0.082,-0.117
210,217,Execute_Ready_Job,0.3,0.875,1.0,0.55,1.0,0.4293,0.7483,0.0,0.0,3.780000000000001,0.2,3.580000000000001,112.90499999999993,0,50,10,0,0,62,0.63,0.2389,0.1616,0.1641,0.1507,0.1436,0.1411,0.413,0.022,0.038,-0.047,-0.096,-0.113
210,218,Execute_Ready_Job,0.0,1.0,1.0,0.63,1.0,0.432,0.7482,0.2,1.22,0.0,-0.2,0.07800000000000001,112.98299999999993,1,50,10,2,2,61,0.61,0.2376,0.162,0.1635,0.1506,0.1444,0.1419,0.408,0.025,0.035,-0.048,-0.09,-0.107
210,219,Execute_Ready_Job,0.2,0.875,1.0,0.61,1.0,0.432,0.7482,0.0,1.4400000000000002,0.0,0.0,-0.14400000000000002,112.83899999999993,1,50,10,2,3,61,0.6,0.2388,0.1609,0.1641,0.1506,0.1444,0.1411,0.412,0.018,0.037,-0.048,-0.091,-0.114
210,220,Execute_Ready_Job,0.2,0.8125,1.0,0.6,1.0,0.432,0.7482,0.0,2.04,0.0,0.0,-0.20400000000000001,112.63499999999993,1,50,10,3,3,61,0.68,0.2392,0.1612,0.1637,0.151,0.1446,0.1403,0.413,0.019,0.034,-0.047,-0.09,-0.12
210,221,Execute_Ready_Job,0.3,0.8125,1.0,0.68,1.0,0.432,0.7482,0.0,4.800000000000001,0.0,0.0,-0.4800000000000001,112.15499999999993,2,50,10,6,7,60,0.75,0.2395,0.1609,0.1645,0.1493,0.1444,0.1414,0.417,0.019,0.042,-0.055,-0.089,-0.11
210,222,Execute_Ready_Job,0.6,0.5625,1.0,0.75,1.0,0.432,0.7482,0.0,4.5600000000000005,0.0,0.0,-0.45600000000000007,111.69899999999993,2,50,10,6,6,60,0.76,0.2417,0.162,0.1641,0.1476,0.1442,0.1404,0.43,0.03,0.043,-0.063,-0.086,-0.113
210,223,Execute_Ready_Job,0.6,0.625,1.0,0.76,1.0,0.432,0.7482,0.0,3.128,0.0,0.0,-0.3128,111.38619999999993,2,50,10,5,4,60,0.68,0.2415,0.1618,0.1645,0.1472,0.1441,0.141,0.43,0.029,0.046,-0.065,-0.086,-0.108
210,224,Execute_Ready_Job,0.5,0.75,1.0,0.68,1.0,0.432,0.7482,0.0,1.4640000000000002,2.5200000000000102,0.0,2.3736000000000104,113.75979999999994,1,51,10,2,3,61,0.61,0.2404,0.1617,0.1644,0.1484,0.1437,0.1414,0.424,0.027,0.043,-0.059,-0.091,-0.107
210,225,Execute_Ready_Job,0.2,0.8125,1.0,0.61,1.0,0.4297,0.7454,0.0,1.26,2.6100000000000136,0.0,2.4840000000000138,116.24379999999995,1,52,10,2,2,60,0.63,0.2394,0.1613,0.1634,0.1508,0.1451,0.14,0.415,0.02,0.033,-0.048,-0.086,-0.122
210,226,Execute_Ready_Job,0.2,0.875,1.0,0.63,1.0,0.4279,0.7468,0.0,1.14,0.0,0.0,-0.11399999999999999,116.12979999999995,1,52,10,2,2,59,0.57,0.2389,0.1609,0.1639,0.1504,0.1447,0.1411,0.413,0.018,0.036,-0.05,-0.088,-0.114
210,227,Execute_Ready_Job,0.2,0.875,1.0,0.57,1.0,0.4279,0.7468,0.0,1.9500000000000002,0.0,0.0,-0.19500000000000003,115.93479999999995,1,52,10,3,3,59,0.65,0.2387,0.1614,0.1635,0.1514,0.1442,0.1409,0.41,0.019,0.032,-0.045,-0.093,-0.117
210,228,Execute_Ready_Job,0.3,0.8125,1.0,0.65,1.0,0.4279,0.7468,0.0,2.19,0.0,0.0,-0.219,115.71579999999996,1,52,10,3,3,59,0.73,0.2394,0.1612,0.164,0.1499,0.1442,0.1412,0.416,0.021,0.038,-0.052,-0.091,-0.112
210,229,Execute_Ready_Job,0.3,0.8125,1.0,0.73,1.0,0.4279,0.7468,0.0,3.24,4.679999999999978,0.0,4.3559999999999786,120.07179999999994,1,53,10,4,4,58,0.81,0.2397,0.1606,0.1646,0.1487,0.1449,0.1415,0.419,0.019,0.043,-0.058,-0.084,-0.108
210,230,Execute_Ready_Job,0.4,0.75,1.0,0.81,1.0,0.4322,0.7464,0.0,1.7,0.0,0.0,-0.17,119.90179999999994,1,53,10,2,2,58,0.85,0.2386,0.1605,0.1658,0.147,0.1453,0.1427,0.419,0.022,0.054,-0.066,-0.077,-0.095
210,231,Execute_Ready_Job,0.2,0.875,1.0,0.85,1.0,0.4322,0.7464,0.0,2.34,0.0,0.0,-0.23399999999999999,119.66779999999994,1,53,10,3,3,58,0.78,0.2377,0.1593,0.1662,0.1471,0.1467,0.143,0.414,0.014,0.056,-0.066,-0.068,-0.094
210,232,Execute_Ready_Job,0.3,0.8125,1.0,0.78,1.0,0.4322,0.7464,0.0,2.34,2.390000000000015,0.0,2.156000000000015,121.82379999999996,1,54,10,3,3,57,0.78,0.2383,0.1604,0.1654,0.1476,0.146,0.1422,0.416,0.021,0.052,-0.063,-0.073,-0.1
210,233,Execute_Ready_Job,0.3,0.8125,1.0,0.78,1.0,0.4303,0.7471,0.0,3.55,0.0,0.0,-0.355,121.46879999999996,2,54,10,5,5,56,0.71,0.2383,0.1605,0.1653,0.1477,0.1461,0.1422,0.416,0.021,0.05,-0.062,-0.073,-0.1
210,234,Execute_Ready_Job,0.5,0.6875,1.0,0.71,1.0,0.4303,0.7471,0.0,3.124,0.0,0.0,-0.3124,121.15639999999996,2,54,10,4,5,56,0.71,0.2392,0.162,0.1645,0.148,0.1448,0.1415,0.42,0.03,0.045,-0.06,-0.082,-0.105
210,235,Execute_Ready_Job,0.4,0.6875,1.0,0.71,1.0,0.4303,0.7471,0.0,2.34,0.0,0.0,-0.23399999999999999,120.92239999999997,1,54,10,3,3,56,0.78,0.2391,0.1617,0.1643,0.1485,0.1454,0.141,0.418,0.027,0.043,-0.058,-0.079,-0.11
210,236,Execute_Ready_Job,0.3,0.8125,1.0,0.78,1.0,0.4303,0.7471,0.0,1.42,0.0,0.0,-0.142,120.78039999999997,1,54,10,2,2,56,0.71,0.2382,0.1604,0.1653,0.1477,0.146,0.1423,0.416,0.02,0.051,-0.062,-0.074,-0.099
210,237,Execute_Ready_Job,0.2,0.875,1.0,0.71,1.0,0.4303,0.7471,0.0,1.54,3.569999999999993,0.0,3.4159999999999933,124.19639999999997,1,55,10,2,2,55,0.77,0.2375,0.1605,0.1649,0.149,0.1459,0.1421,0.41,0.018,0.046,-0.056,-0.077,-0.103
210,238,Execute_Ready_Job,0.2,0.875,1.0,0.77,1.0,0.4334,0.7474,0.0,1.6,2.030000000000001,0.0,1.870000000000001,126.06639999999997,1,56,10,2,2,54,0.8,0.2376,0.1601,0.1652,0.1483,0.1462,0.1425,0.412,0.017,0.048,-0.06,-0.074,-0.1
210,239,Execute_Ready_Job,0.2,0.875,1.0,0.8,1.0,0.4297,0.7459,0.0,2.72,0.0,0.0,-0.272,125.79439999999997,2,56,10,3,4,53,0.8,0.2377,0.16,0.1653,0.1479,0.1465,0.1426,0.413,0.017,0.049,-0.062,-0.071,-0.099
210,240,Execute_Ready_Job,0.3,0.75,1.0,0.8,1.0,0.4297,0.7459,0.0,1.1199999999999999,0.0,0.0,-0.11199999999999999,125.68239999999997,1,56,10,1,2,53,0.8,0.2389,0.1607,0.1647,0.1477,0.1466,0.1415,0.418,0.022,0.046,-0.063,-0.07,-0.106
210,241,Execute_Ready_Job,0.1,0.875,1.0,0.8,1.0,0.4297,0.7459,0.0,4.59,0.0,0.0,-0.459,125.22339999999997,2,56,10,5,6,52,0.85,0.2376,0.1598,0.1649,0.1484,0.1475,0.1418,0.411,0.014,0.046,-0.059,-0.065,-0.105
210,242,Execute_Ready_Job,0.5,0.625,1.0,0.85,1.0,0.4297,0.7459,0.0,4.5360000000000005,0.0,0.0,-0.45360000000000006,124.76979999999998,2,56,10,5,6,51,0.84,0.2402,0.1613,0.1647,0.1463,0.1462,0.1413,0.427,0.029,0.049,-0.069,-0.069,-0.104
210,243,Execute_Ready_Job,0.5,0.625,1.0,0.84,1.0,0.4297,0.7459,0.0,5.9159999999999995,0.0,0.0,-0.5916,124.17819999999998,3,56,10,6,8,50,0.87,0.2402,0.1614,0.1645,0.1464,0.1463,0.1411,0.427,0.029,0.048,-0.069,-0.069,-0.105
210,244,Execute_Ready_Job,0.6,0.5,1.0,0.87,1.0,0.4297,0.7459,0.0,7.254000000000001,0.0,0.0,-0.7254000000000002,123.45279999999998,3,56,10,7,9,49,0.93,0.2413,0.1619,0.1642,0.1458,0.1466,0.1403,0.432,0.033,0.047,-0.072,-0.066,-0.11
210,245,Execute_Ready_Job,0.7,0.4375,1.0,0.93,1.0,0.4297,0.7459,0.0,2.4699999999999998,2.7700000000000102,0.0,2.5230000000000103,125.97579999999999,1,57,10,3,2,51,0.95,0.242,0.162,0.1643,0.1446,0.1467,0.1403,0.437,0.036,0.051,-0.077,-0.063,-0.107
210,246,Execute_Ready_Job,0.3,0.875,1.0,0.95,1.0,0.4303,0.7492,0.0,3.84,0.0,0.0,-0.384,125.59179999999999,1,57,10,4,4,52,0.96,0.2387,0.1594,0.166,0.1453,0.1475,0.1431,0.422,0.018,0.059,-0.075,-0.059,-0.09
210,247,Execute_Ready_Job,0.4,0.75,1.0,0.96,1.0,0.4303,0.7492,0.0,6.272,0.0,0.0,-0.6272000000000001,124.96459999999999,2,57,10,6,7,51,0.98,0.2399,0.1601,0.1655,0.1448,0.1477,0.142,0.428,0.023,0.057,-0.077,-0.057,-0.096
210,248,Execute_Ready_Job,0.6,0.5625,1.0,0.98,1.0,0.4303,0.7492,0.0,6.4,0.0,0.2,-0.8400000000000001,124.12459999999999,2,57,11,6,7,50,1.0,0.2416,0.1611,0.1648,0.144,0.1475,0.1409,0.437,0.032,0.055,-0.081,-0.056,-0.102
210,249,Execute_Ready_Job,0.6,0.5625,1.0,1.0,1.0,0.4169,0.7446,0.2,9.0,0.0,-0.2,-0.7,123.42459999999998,3,57,11,9,9,49,1.0,0.2416,0.1631,0.1639,0.1432,0.1469,0.1413,0.44,0.047,0.052,-0.083,-0.057,-0.096
210,250,Execute_Ready_Job,0.9,0.4375,1.0,1.0,1.0,0.4169,0.7446,0.0,4.0,0.0,0.2,-0.6000000000000001,122.82459999999999,1,57,11,4,4,49,1.0,0.2425,0.1622,0.1646,0.1427,0.1466,0.1413,0.444,0.042,0.056,-0.087,-0.06,-0.096
210,251,Execute_Ready_Job,0.4,0.75,1.0,1.0,1.0,0.4169,0.7446,0.2,2.4959999999999996,1.4099999999999966,-0.2,1.3603999999999965,124.18499999999999,1,58,11,3,2,48,0.96,0.2402,0.162,0.1645,0.1437,0.1476,0.1421,0.433,0.039,0.055,-0.08,-0.054,-0.092
210,252,Execute_Ready_Job,0.3,0.875,1.0,0.96,1.0,0.4045,0.7468,0.0,2.0,0.0,0.0,-0.2,123.98499999999999,1,58,11,2,2,48,1.0,0.2389,0.1594,0.1655,0.145,0.1487,0.1425,0.424,0.019,0.057,-0.076,-0.05,-0.093
210,253,Execute_Ready_Job,0.2,0.875,1.0,1.0,1.0,0.4045,0.7468,0.0,3.6,0.0,0.0,-0.36000000000000004,123.62499999999999,1,58,11,4,3,49,1.0,0.2388,0.1589,0.1655,0.145,0.1498,0.1421,0.423,0.016,0.057,-0.076,-0.044,-0.096
210,254,Execute_Ready_Job,0.4,0.8125,1.0,1.0,1.0,0.4045,0.7468,0.0,1.88,3.299999999999983,0.0,3.111999999999983,126.73699999999997,1,59,11,2,2,48,0.94,0.2396,0.1596,0.1656,0.144,0.1486,0.1425,0.429,0.022,0.059,-0.08,-0.049,-0.091
210,255,Execute_Ready_Job,0.2,0.875,1.0,0.94,1.0,0.407,0.7476,0.0,4.0,0.0,0.0,-0.4,126.33699999999996,2,59,11,4,4,47,1.0,0.2387,0.1594,0.1649,0.1458,0.1493,0.1417,0.421,0.017,0.051,-0.072,-0.048,-0.1
210,256,Execute_Ready_Job,0.4,0.75,1.0,1.0,1.0,0.407,0.7476,0.0,4.0,0.0,0.0,-0.4,125.93699999999995,2,59,11,4,4,46,1.0,0.2401,0.1599,0.1651,0.1443,0.1488,0.1418,0.43,0.024,0.055,-0.079,-0.048,-0.097
210,257,Execute_Ready_Job,0.4,0.75,1.0,1.0,1.0,0.407,0.7476,0.0,2.0,0.0,0.0,-0.2,125.73699999999995,1,59,11,2,2,46,1.0,0.2401,0.16,0.1651,0.1443,0.1489,0.1417,0.43,0.024,0.055,-0.079,-0.048,-0.097
210,258,Execute_Ready_Job,0.2,0.875,1.0,1.0,1.0,0.407,0.7476,0.0,3.528,0.0,0.0,-0.3528,125.38419999999995,1,59,11,4,3,45,0.98,0.2389,0.159,0.1653,0.145,0.1498,0.142,0.423,0.016,0.055,-0.076,-0.044,-0.097
210,259,Execute_Ready_Job,0.4,0.8125,1.0,0.98,1.0,0.407,0.7476,0.0,6.2,0.0,0.0,-0.6200000000000001,124.76419999999995,2,59,11,7,5,44,1.0,0.2396,0.1599,0.1653,0.1444,0.1484,0.1424,0.428,0.023,0.057,-0.079,-0.051,-0.093
210,260,Execute_Ready_Job,0.7,0.6875,1.0,1.0,1.0,0.407,0.7476,0.0,5.0,1.3400000000000034,0.0,0.8400000000000034,125.60419999999995,2,60,11,5,5,43,1.0,0.2409,0.161,0.1654,0.143,0.1469,0.1429,0.436,0.033,0.06,-0.085,-0.058,-0.086
210,261,Execute_Ready_Job,0.5,0.6875,1.0,1.0,1.0,0.3948,0.7453,0.0,4.75,0.0,0.0,-0.47500000000000003,125.12919999999995,2,60,11,5,5,43,0.95,0.2406,0.1604,0.1648,0.1439,0.1487,0.1415,0.433,0.028,0.054,-0.081,-0.048,-0.098
210,262,Execute_Ready_Job,0.5,0.6875,1.0,0.95,1.0,0.3948,0.7453,0.0,2.5999999999999996,0.0,0.0,-0.25999999999999995,124.86919999999995,1,60,11,3,2,44,1.0,0.2405,0.1608,0.1645,0.1446,0.1484,0.1413,0.431,0.029,0.051,-0.078,-0.052,-0.1
210,263,Execute_Ready_Job,0.3,0.875,1.0,1.0,1.0,0.3948,0.7453,0.0,5.199999999999999,0.0,0.0,-0.5199999999999999,124.34919999999995,1,60,11,6,4,45,1.0,0.2389,0.1592,0.1655,0.1445,0.1491,0.1427,0.424,0.018,0.057,-0.078,-0.047,-0.091
210,264,Execute_Ready_Job,0.6,0.75,1.0,1.0,1.0,0.3948,0.7453,0.0,8.17,0.0,0.0,-0.8170000000000001,123.53219999999996,2,60,11,9,8,44,0.95,0.2402,0.1605,0.1655,0.1433,0.1475,0.143,0.433,0.029,0.06,-0.084,-0.055,-0.086
210,265,Execute_Ready_Job,0.9,0.5,1.0,0.95,1.0,0.3948,0.7453,0.0,3.264,1.3900000000000148,0.0,1.0636000000000148,124.59579999999997,1,61,11,3,4,44,0.96,0.2419,0.1625,0.1642,0.1432,0.1463,0.1417,0.44,0.042,0.053,-0.084,-0.063,-0.095
210,266,Execute_Ready_Job,0.3,0.75,1.0,0.96,1.0,0.3836,0.7499,0.0,5.64,0.0,0.0,-0.564,124.03179999999998,2,61,11,6,6,43,0.94,0.2397,0.1599,0.1644,0.1453,0.1497,0.1409,0.426,0.021,0.049,-0.075,-0.045,-0.105
210,267,Execute_Ready_Job,0.6,0.625,1.0,0.94,1.0,0.3836,0.7499,0.0,4.523999999999999,0.0,0.0,-0.4523999999999999,123.57939999999998,2,61,11,6,4,43,0.87,0.2409,0.1613,0.1642,0.1444,0.1479,0.1413,0.433,0.032,0.05,-0.079,-0.055,-0.101
210,268,Execute_Ready_Job,0.6,0.75,1.0,0.87,1.0,0.3836,0.7499,0.0,7.544,0.0,0.0,-0.7544,122.82499999999997,3,61,11,9,7,42,0.92,0.2398,0.1613,0.1646,0.1451,0.1465,0.1426,0.427,0.031,0.051,-0.075,-0.065,-0.092
210,269,Execute_Ready_Job,0.9,0.5625,1.0,0.92,1.0,0.3836,0.7499,0.0,6.79,0.0,0.0,-0.679,122.14599999999997,3,61,11,7,7,41,0.97,0.2412,0.1624,0.1645,0.1436,0.1455,0.1427,0.436,0.04,0.054,-0.082,-0.069,-0.089
210,270,Execute_Ready_Job,0.7,0.5625,1.0,0.97,1.0,0.3836,0.7499,0.0,4.136,0.0,0.0,-0.4136,121.73239999999997,2,61,11,4,5,41,0.94,0.2413,0.1615,0.1644,0.1438,0.1474,0.1416,0.436,0.034,0.052,-0.082,-0.057,-0.097
210,271,Execute_Ready_Job,0.4,0.6875,1.0,0.94,1.0,0.3836,0.7499,0.0,3.564,3.8499999999999943,0.0,3.4935999999999945,125.22599999999997,1,62,11,4,3,40,0.99,0.2402,0.1605,0.1642,0.1453,0.1489,0.1409,0.428,0.025,0.048,-0.075,-0.05,-0.105
210,272,Execute_Ready_Job,0.4,0.8125,1.0,0.99,1.0,0.3885,0.7494,0.0,5.6,0.0,0.0,-0.5599999999999999,124.66599999999997,2,62,11,6,5,39,1.0,0.2394,0.1598,0.1652,0.1445,0.1484,0.1428,0.426,0.022,0.055,-0.079,-0.052,-0.091
210,273,Execute_Ready_Job,0.6,0.6875,1.0,1.0,1.0,0.3885,0.7494,0.0,5.208,3.4099999999999966,0.0,2.8891999999999967,127.55519999999997,2,63,11,6,5,38,0.93,0.2406,0.1607,0.1649,0.1436,0.1477,0.1425,0.433,0.03,0.055,-0.083,-0.055,-0.091
210,274,Execute_Ready_Job,0.6,0.6875,1.0,0.93,1.0,0.3927,0.7509,0.0,5.13,0.0,0.0,-0.513,127.04219999999997,2,63,11,5,6,38,0.95,0.2405,0.1613,0.1642,0.1447,0.1471,0.1421,0.431,0.031,0.049,-0.077,-0.061,-0.095
210,275,Execute_Ready_Job,0.5,0.625,1.0,0.95,1.0,0.3927,0.7509,0.0,6.992,0.0,0.0,-0.6992,126.34299999999996,2,63,11,8,7,37,0.92,0.2409,0.1611,0.1637,0.145,0.1484,0.1408,0.431,0.029,0.045,-0.076,-0.053,-0.105
210,276,Execute_Ready_Job,0.8,0.5625,1.0,0.92,1.0,0.3927,0.7509,0.0,5.5680000000000005,0.0,0.0,-0.5568000000000001,125.78619999999997,2,63,11,6,7,38,0.87,0.2414,0.1624,0.1639,0.1442,0.1462,0.142,0.435,0.039,0.048,-0.079,-0.066,-0.095
210,277,Execute_Ready_Job,0.6,0.5625,1.0,0.87,1.0,0.3927,0.7509,0.0,4.968000000000001,4.1200000000000045,0.0,3.623200000000004,129.40939999999998,2,64,11,5,6,37,0.92,0.2411,0.1622,0.1631,0.1458,0.1473,0.1405,0.431,0.035,0.04,-0.072,-0.062,-0.109
210,278,Execute_Ready_Job,0.5,0.625,1.0,0.92,1.0,0.3992,0.7523,0.0,7.128,0.0,0.0,-0.7128000000000001,128.6966,2,64,11,8,6,36,0.99,0.2406,0.1614,0.1635,0.1457,0.1478,0.1411,0.429,0.03,0.043,-0.073,-0.059,-0.105
210,279,Execute_Ready_Job,0.8,0.625,1.0,0.99,1.0,0.3992,0.7523,0.0,9.0,0.0,0.0,-0.9,127.79659999999998,3,64,11,9,9,35,1.0,0.2409,0.1617,0.1647,0.1433,0.1459,0.1434,0.435,0.036,0.055,-0.084,-0.067,-0.084
210,280,Execute_Ready_Job,0.9,0.4375,1.0,1.0,1.0,0.3992,0.7523,0.0,6.0,0.0,0.0,-0.6000000000000001,127.19659999999999,2,64,11,6,6,35,1.0,0.2423,0.1626,0.1638,0.1432,0.1465,0.1417,0.441,0.042,0.049,-0.085,-0.062,-0.095
210,281,Execute_Ready_Job,0.6,0.625,1.0,1.0,1.0,0.3992,0.7523,0.0,9.0,0.0,0.0,-0.9,126.29659999999998,2,64,11,9,9,34,1.0,0.241,0.1611,0.1642,0.144,0.1478,0.1419,0.434,0.031,0.05,-0.081,-0.055,-0.096
210,282,Execute_Ready_Job,0.9,0.4375,1.0,1.0,1.0,0.3992,0.7523,0.0,8.82,0.0,0.0,-0.8820000000000001,125.41459999999998,2,64,11,9,9,34,0.98,0.2424,0.1626,0.1637,0.1431,0.1467,0.1415,0.442,0.042,0.049,-0.085,-0.061,-0.097
210,283,Execute_Ready_Job,0.9,0.4375,1.0,0.98,1.0,0.3992,0.7523,0.0,4.800000000000001,0.0,0.0,-0.4800000000000001,124.93459999999997,1,64,11,4,6,35,1.0,0.2424,0.1628,0.1635,0.1434,0.1466,0.1414,0.441,0.043,0.047,-0.084,-0.062,-0.098
210,284,Execute_Ready_Job,0.4,0.625,1.0,1.0,1.0,0.3992,0.7523,0.0,8.8,0.0,0.0,-0.8800000000000001,124.05459999999998,2,64,11,8,10,34,1.0,0.2409,0.1607,0.1636,0.145,0.1495,0.1404,0.431,0.026,0.044,-0.077,-0.045,-0.109
210,285,Execute_Ready_Job,0.8,0.375,1.0,1.0,1.0,0.3992,0.7523,0.0,6.208,2.109999999999985,0.0,1.4891999999999852,125.54379999999996,2,65,11,6,7,33,0.97,0.2429,0.1626,0.163,0.1437,0.1479,0.1399,0.443,0.041,0.043,-0.083,-0.053,-0.109
210,286,Execute_Ready_Job,0.6,0.5625,1.0,0.97,1.0,0.3979,0.7586,0.0,2.4000000000000004,1.7199999999999989,0.2,1.279999999999999,126.82379999999996,1,66,12,2,3,32,1.0,0.2416,0.1617,0.1633,0.1446,0.1481,0.1407,0.435,0.034,0.043,-0.078,-0.054,-0.105
210,287,Execute_Ready_Job,0.2,0.8125,1.0,1.0,1.0,0.3973,0.7602,0.2,2.4000000000000004,0.0,-0.2,-0.040000000000000036,126.78379999999996,1,66,12,2,3,31,1.0,0.2393,0.1618,0.1629,0.1455,0.1488,0.1418,0.424,0.033,0.039,-0.073,-0.051,-0.099
210,288,Execute_Ready_Job,0.2,0.8125,1.0,1.0,1.0,0.3973,0.7602,0.0,2.94,0.0,0.0,-0.294,126.48979999999996,1,66,12,3,3,32,0.98,0.2393,0.1596,0.1638,0.1459,0.15,0.1415,0.422,0.017,0.043,-0.073,-0.045,-0.103
210,289,Execute_Ready_Job,0.3,0.8125,1.0,0.98,1.0,0.3973,0.7602,0.0,4.86,0.0,0.0,-0.48600000000000004,126.00379999999996,2,66,12,5,6,31,0.9,0.2394,0.16,0.1639,0.1456,0.149,0.142,0.423,0.021,0.044,-0.074,-0.051,-0.099
210,290,Execute_Ready_Job,0.5,0.625,1.0,0.9,1.0,0.3973,0.7602,0.0,4.224000000000001,0.0,0.0,-0.4224000000000001,125.58139999999996,2,66,12,4,6,31,0.88,0.2409,0.1618,0.1627,0.1461,0.1479,0.1406,0.429,0.031,0.037,-0.071,-0.059,-0.109
210,291,Execute_Ready_Job,0.4,0.625,1.0,0.88,1.0,0.3973,0.7602,0.0,5.510000000000001,0.0,0.0,-0.551,125.03039999999996,2,66,12,5,7,30,0.95,0.2406,0.1617,0.1624,0.1469,0.1484,0.14,0.426,0.029,0.033,-0.067,-0.057,-0.115
210,292,Execute_Ready_Job,0.5,0.5625,1.0,0.95,1.0,0.3973,0.7602,0.0,2.0,0.0,0.0,-0.2,124.83039999999995,1,66,12,2,2,31,1.0,0.2413,0.1616,0.1628,0.1456,0.1483,0.1404,0.431,0.03,0.038,-0.074,-0.055,-0.11
210,293,Execute_Ready_Job,0.2,0.875,1.0,1.0,1.0,0.3973,0.7602,0.0,3.332,0.0,0.0,-0.3332,124.49719999999995,1,66,12,3,4,32,0.98,0.2386,0.1593,0.1643,0.1458,0.1493,0.1426,0.419,0.015,0.046,-0.073,-0.05,-0.096
210,294,Execute_Ready_Job,0.3,0.75,1.0,0.98,1.0,0.3973,0.7602,0.0,2.4000000000000004,2.950000000000017,0.0,2.710000000000017,127.20719999999997,1,67,12,2,3,31,1.0,0.2398,0.1602,0.1636,0.1458,0.1492,0.1414,0.424,0.021,0.042,-0.073,-0.05,-0.103
210,295,Execute_Ready_Job,0.2,0.8125,1.0,1.0,1.0,0.4019,0.763,0.0,2.0,1.0600000000000023,0.0,0.8600000000000023,128.06719999999999,1,68,12,2,2,30,1.0,0.2393,0.1597,0.1636,0.146,0.1497,0.1417,0.421,0.017,0.041,-0.072,-0.048,-0.103
210,296,Execute_Ready_Job,0.2,0.875,1.0,1.0,1.0,0.3805,0.761,0.0,2.5999999999999996,0.0,0.0,-0.25999999999999995,127.80719999999998,1,68,12,3,2,29,1.0,0.2386,0.1594,0.164,0.1459,0.1497,0.1425,0.419,0.015,0.044,-0.073,-0.048,-0.096
210,297,Execute_Ready_Job,0.3,0.875,1.0,1.0,1.0,0.3805,0.761,0.0,2.0,0.0,0.2,-0.4,127.40719999999997,1,68,13,2,2,28,1.0,0.2388,0.1596,0.1642,0.1453,0.1489,0.1431,0.421,0.018,0.046,-0.076,-0.051,-0.091
210,298,Execute_Ready_Job,0.2,0.875,1.0,1.0,1.0,0.3895,0.7616,0.2,2.4000000000000004,0.0,-0.2,-0.040000000000000036,127.36719999999997,1,68,13,2,3,28,1.0,0.2321,0.1613,0.1662,0.1449,0.1488,0.1468,0.397,0.033,0.063,-0.074,-0.048,-0.061
210,299,Execute_Ready_Job,0.2,0.8125,1.0,1.0,1.0,0.3895,0.7616,0.0,5.76,0.0,0.0,-0.576,126.79119999999998,2,68,13,6,6,27,0.96,0.2325,0.1594,0.1668,0.1453,0.1504,0.1456,0.397,0.019,0.064,-0.073,-0.039,-0.071
