seed,step,action,state_cpu_load,state_ram_available,state_queue_depth,state_spot_price,state_dag_ready_nodes,state_job_priority,state_deadline_urgency,state_recent_failures,step_cost,delta_value,delta_risk,reward,cumulative_reward,running_tasks,completed_jobs,failed_jobs,cpu_in_use,ram_in_use,queue_depth,spot_price,prob_Execute_Ready_Job,prob_Defer_Job,prob_Scale_Up,prob_Scale_Down,prob_Reprioritize_Queue,prob_Pause_LowPriority_Job,logit_Execute_Ready_Job,logit_Defer_Job,logit_Scale_Up,logit_Scale_Down,logit_Reprioritize_Queue,logit_Pause_LowPriority_Job
210,253,Execute_Ready_Job,0.2,0.875,1.0,1.0,1.0,0.4045,0.7468,0.0,3.6,0.0,0.0,-0.36000000000000004,123.62499999999999,1,58,11,4,3,49,1.0,0.2326,0.1544,0.1629,0.1314,0.1697,0.1489,0.395,-0.015,0.039,-0.176,0.08,-0.051
210,254,Execute_Ready_Job,0.4,0.8125,1.0,1.0,1.0,0.4045,0.7468,0.0,1.88,3.299999999999983,0.0,3.111999999999983,126.73699999999997,1,59,11,2,2,48,0.94,0.2307,0.1548,0.1651,0.1306,0.1687,0.15,0.392,-0.006,0.058,-0.177,0.08,-0.038
210,255,Execute_Ready_Job,0.2,0.875,1.0,0.94,1.0,0.407,0.7476,0.0,4.0,0.0,0.0,-0.4,126.33699999999996,2,59,11,4,4,47,1.0,0.2326,0.1548,0.1631,0.1316,0.1696,0.1483,0.393,-0.014,0.038,-0.176,0.077,-0.057
210,256,Execute_Ready_Job,0.4,0.75,1.0,1.0,1.0,0.407,0.7476,0.0,4.0,0.0,0.0,-0.4,125.93699999999995,2,59,11,4,4,46,1.0,0.2293,0.1556,0.1655,0.1308,0.1687,0.1502,0.385,-0.003,0.059,-0.176,0.078,-0.038
210,257,Execute_Ready_Job,0.4,0.75,1.0,1.0,1.0,0.407,0.7476,0.0,2.0,0.0,0.0,-0.2,125.73699999999995,1,59,11,2,2,46,1.0,0.2293,0.1556,0.1655,0.1308,0.1687,0.1502,0.385,-0.003,0.059,-0.176,0.078,-0.038
210,258,Execute_Ready_Job,0.2,0.875,1.0,1.0,1.0,0.407,0.7476,0.0,3.528,0.0,0.0,-0.3528,125.38419999999995,1,59,11,4,3,45,0.98,0.2326,0.1544,0.1629,0.1314,0.1697,0.1489,0.395,-0.014,0.039,-0.176,0.08,-0.051
210,259,Execute_Ready_Job,0.4,0.8125,1.0,0.98,1.0,0.407,0.7476,0.0,6.2,0.0,0.0,-0.6200000000000001,124.76419999999995,2,59,11,7,5,44,1.0,0.2307,0.155,0.1652,0.1306,0.1687,0.1498,0.392,-0.006,0.058,-0.177,0.079,-0.04
210,260,Execute_Ready_Job,0.7,0.6875,1.0,1.0,1.0,0.407,0.7476,0.0,5.0,1.3400000000000034,0.0,0.8400000000000034,125.60419999999995,2,60,11,5,5,43,1.0,0.2266,0.156,0.1687,0.1296,0.1673,0.1517,0.382,0.009,0.087,-0.177,0.079,-0.019
210,261,Execute_Ready_Job,0.5,0.6875,1.0,1.0,1.0,0.3948,0.7453,0.0,4.75,0.0,0.0,-0.47500000000000003,125.12919999999995,2,60,11,5,5,43,0.95,0.2273,0.156,0.167,0.1306,0.1682,0.1509,0.378,0.002,0.07,-0.176,0.078,-0.032
210,262,Execute_Ready_Job,0.5,0.6875,1.0,0.95,1.0,0.3948,0.7453,0.0,2.5999999999999996,0.0,0.0,-0.25999999999999995,124.86919999999995,1,60,11,3,2,44,1.0,0.2273,0.1564,0.1671,0.1307,0.1681,0.1503,0.377,0.003,0.069,-0.177,0.075,-0.037
210,263,Execute_Ready_Job,0.3,0.875,1.0,1.0,1.0,0.3948,0.7453,0.0,5.199999999999999,0.0,0.0,-0.5199999999999999,124.34919999999995,1,60,11,6,4,45,1.0,0.2323,0.1542,0.1638,0.131,0.1693,0.1494,0.397,-0.013,0.048,-0.176,0.08,-0.045
210,264,Execute_Ready_Job,0.6,0.75,1.0,1.0,1.0,0.3948,0.7453,0.0,8.17,0.0,0.0,-0.8170000000000001,123.53219999999996,2,60,11,9,8,44,0.95,0.2285,0.1553,0.1674,0.13,0.1679,0.1511,0.388,0.001,0.077,-0.177,0.079,-0.026
210,265,Execute_Ready_Job,0.9,0.5,1.0,0.95,1.0,0.3948,0.7453,0.0,3.264,1.3900000000000148,0.0,1.0636000000000148,124.59579999999997,1,61,11,3,4,44,0.96,0.2206,0.1584,0.1725,0.1295,0.1663,0.1527,0.356,0.024,0.109,-0.177,0.073,-0.012
210,266,Execute_Ready_Job,0.3,0.75,1.0,0.96,1.0,0.3836,0.7499,0.0,5.64,0.0,0.0,-0.564,124.03179999999998,2,61,11,6,6,43,0.94,0.2293,0.1557,0.1648,0.1316,0.1692,0.1494,0.381,-0.007,0.05,-0.175,0.076,-0.048
210,267,Execute_Ready_Job,0.6,0.625,1.0,0.94,1.0,0.3836,0.7499,0.0,4.523999999999999,0.0,0.0,-0.4523999999999999,123.57939999999998,2,61,11,6,4,43,0.87,0.2253,0.157,0.1686,0.1306,0.1677,0.1509,0.37,0.008,0.079,-0.176,0.074,-0.031
210,268,Execute_Ready_Job,0.6,0.75,1.0,0.87,1.0,0.3836,0.7499,0.0,7.544,0.0,0.0,-0.7544,122.82499999999997,3,61,11,9,7,42,0.92,0.2284,0.156,0.1678,0.1304,0.1676,0.1497,0.383,0.002,0.074,-0.177,0.073,-0.039
210,269,Execute_Ready_Job,0.9,0.5625,1.0,0.92,1.0,0.3836,0.7499,0.0,6.79,0.0,0.0,-0.679,122.14599999999997,3,61,11,7,7,41,0.97,0.2222,0.1577,0.172,0.1295,0.1663,0.1522,0.363,0.02,0.107,-0.177,0.073,-0.015
210,270,Execute_Ready_Job,0.7,0.5625,1.0,0.97,1.0,0.3836,0.7499,0.0,4.136,0.0,0.0,-0.4136,121.73239999999997,2,61,11,4,5,41,0.94,0.2233,0.1574,0.1699,0.1302,0.1673,0.1519,0.364,0.014,0.09,-0.176,0.075,-0.022
210,271,Execute_Ready_Job,0.4,0.6875,1.0,0.94,1.0,0.3836,0.7499,0.0,3.564,3.8499999999999943,0.0,3.4935999999999945,125.22599999999997,1,62,11,4,3,40,0.99,0.2276,0.1564,0.1662,0.1314,0.1686,0.1498,0.374,-0.001,0.06,-0.175,0.074,-0.044
210,272,Execute_Ready_Job,0.4,0.8125,1.0,0.99,1.0,0.3885,0.7494,0.0,5.6,0.0,0.0,-0.5599999999999999,124.66599999999997,2,62,11,6,5,39,1.0,0.2306,0.1547,0.1651,0.1308,0.1688,0.1499,0.391,-0.008,0.058,-0.176,0.079,-0.039
210,273,Execute_Ready_Job,0.6,0.6875,1.0,1.0,1.0,0.3885,0.7494,0.0,5.208,3.4099999999999966,0.0,2.8891999999999967,127.55519999999997,2,63,11,6,5,38,0.93,0.2269,0.1559,0.1679,0.1302,0.1678,0.1513,0.38,0.004,0.078,-0.176,0.078,-0.025
210,274,Execute_Ready_Job,0.6,0.6875,1.0,0.93,1.0,0.3927,0.7509,0.0,5.13,0.0,0.0,-0.513,127.04219999999997,2,63,11,5,6,38,0.95,0.227,0.1564,0.168,0.1304,0.1676,0.1506,0.378,0.005,0.077,-0.177,0.075,-0.033
210,275,Execute_Ready_Job,0.5,0.625,1.0,0.95,1.0,0.3927,0.7509,0.0,6.992,0.0,0.0,-0.6992,126.34299999999996,2,63,11,8,7,37,0.92,0.2258,0.1571,0.1675,0.1309,0.1681,0.1506,0.369,0.006,0.071,-0.176,0.074,-0.036
210,276,Execute_Ready_Job,0.8,0.5625,1.0,0.92,1.0,0.3927,0.7509,0.0,5.5680000000000005,0.0,0.0,-0.5568000000000001,125.78619999999997,2,63,11,6,7,38,0.87,0.2229,0.1578,0.171,0.1299,0.1667,0.1518,0.363,0.018,0.098,-0.177,0.072,-0.021
210,277,Execute_Ready_Job,0.6,0.5625,1.0,0.87,1.0,0.3927,0.7509,0.0,4.968000000000001,4.1200000000000045,0.0,3.623200000000004,129.40939999999998,2,64,11,5,6,37,0.92,0.2238,0.1583,0.1693,0.1309,0.1674,0.1503,0.36,0.013,0.08,-0.177,0.069,-0.038
210,278,Execute_Ready_Job,0.5,0.625,1.0,0.92,1.0,0.3992,0.7523,0.0,7.128,0.0,0.0,-0.7128000000000001,128.6966,2,64,11,8,6,36,0.99,0.2259,0.1573,0.1676,0.131,0.168,0.1502,0.369,0.007,0.07,-0.176,0.073,-0.039
210,279,Execute_Ready_Job,0.8,0.625,1.0,0.99,1.0,0.3992,0.7523,0.0,9.0,0.0,0.0,-0.9,127.79659999999998,3,64,11,9,9,35,1.0,0.2245,0.1567,0.1702,0.1295,0.1669,0.1523,0.374,0.014,0.097,-0.176,0.077,-0.014
210,280,Execute_Ready_Job,0.9,0.4375,1.0,1.0,1.0,0.3992,0.7523,0.0,6.0,0.0,0.0,-0.6000000000000001,127.19659999999999,2,64,11,6,6,35,1.0,0.219,0.1589,0.1728,0.1295,0.1664,0.1534,0.349,0.028,0.112,-0.176,0.075,-0.006
210,281,Execute_Ready_Job,0.6,0.625,1.0,1.0,1.0,0.3992,0.7523,0.0,9.0,0.0,0.0,-0.9,126.29659999999998,2,64,11,9,9,34,1.0,0.2255,0.1567,0.1683,0.1303,0.1678,0.1515,0.373,0.009,0.08,-0.176,0.077,-0.025
210,282,Execute_Ready_Job,0.9,0.4375,1.0,1.0,1.0,0.3992,0.7523,0.0,8.82,0.0,0.0,-0.8820000000000001,125.41459999999998,2,64,11,9,9,34,0.98,0.219,0.1589,0.1728,0.1295,0.1664,0.1534,0.349,0.028,0.112,-0.176,0.075,-0.006
210,283,Execute_Ready_Job,0.9,0.4375,1.0,0.98,1.0,0.3992,0.7523,0.0,4.800000000000001,0.0,0.0,-0.4800000000000001,124.93459999999997,1,64,11,4,6,35,1.0,0.219,0.159,0.1728,0.1296,0.1663,0.1532,0.349,0.028,0.112,-0.176,0.073,-0.009
210,284,Execute_Ready_Job,0.4,0.625,1.0,1.0,1.0,0.3992,0.7523,0.0,8.8,0.0,0.0,-0.8800000000000001,124.05459999999998,2,64,11,8,10,34,1.0,0.2262,0.1569,0.1664,0.1312,0.1686,0.1507,0.37,0.004,0.063,-0.175,0.076,-0.037
210,285,Execute_Ready_Job,0.8,0.375,1.0,1.0,1.0,0.3992,0.7523,0.0,6.208,2.109999999999985,0.0,1.4891999999999852,125.54379999999996,2,65,11,6,7,33,0.97,0.218,0.1597,0.1723,0.1301,0.1667,0.1532,0.341,0.029,0.106,-0.175,0.073,-0.012
210,286,Execute_Ready_Job,0.6,0.5625,1.0,0.97,1.0,0.3979,0.7586,0.0,2.4000000000000004,1.7199999999999989,0.2,1.279999999999999,126.82379999999996,1,66,12,2,3,32,1.0,0.2239,0.1576,0.1688,0.1306,0.1677,0.1514,0.364,0.013,0.081,-0.175,0.075,-0.027
210,287,Execute_Ready_Job,0.2,0.8125,1.0,1.0,1.0,0.3973,0.7602,0.2,2.4000000000000004,0.0,-0.2,-0.040000000000000036,126.78379999999996,1,66,12,2,3,31,1.0,0.2288,0.1571,0.1617,0.1338,0.1689,0.1496,0.387,0.011,0.039,-0.15,0.083,-0.038
210,288,Execute_Ready_Job,0.2,0.8125,1.0,1.0,1.0,0.3973,0.7602,0.0,2.94,0.0,0.0,-0.294,126.48979999999996,1,66,12,3,3,32,0.98,0.2312,0.1549,0.1632,0.1318,0.1697,0.1493,0.388,-0.012,0.04,-0.174,0.079,-0.049
210,289,Execute_Ready_Job,0.3,0.8125,1.0,0.98,1.0,0.3973,0.7602,0.0,4.86,0.0,0.0,-0.48600000000000004,126.00379999999996,2,66,12,5,6,31,0.9,0.231,0.1549,0.1641,0.1313,0.1692,0.1494,0.39,-0.009,0.048,-0.175,0.079,-0.045
210,290,Execute_Ready_Job,0.5,0.625,1.0,0.9,1.0,0.3973,0.7602,0.0,4.224000000000001,0.0,0.0,-0.4224000000000001,125.58139999999996,2,66,12,4,6,31,0.88,0.2259,0.1574,0.1676,0.1311,0.168,0.1501,0.368,0.007,0.07,-0.176,0.072,-0.041
210,291,Execute_Ready_Job,0.4,0.625,1.0,0.88,1.0,0.3973,0.7602,0.0,5.510000000000001,0.0,0.0,-0.551,125.03039999999996,2,66,12,5,7,30,0.95,0.2262,0.1577,0.1667,0.1316,0.1684,0.1494,0.366,0.005,0.06,-0.176,0.071,-0.049
210,292,Execute_Ready_Job,0.5,0.5625,1.0,0.95,1.0,0.3973,0.7602,0.0,2.0,0.0,0.0,-0.2,124.83039999999995,1,66,12,2,2,31,1.0,0.2243,0.1578,0.1679,0.1311,0.1681,0.1508,0.362,0.01,0.072,-0.175,0.073,-0.035
210,293,Execute_Ready_Job,0.2,0.875,1.0,1.0,1.0,0.3973,0.7602,0.0,3.332,0.0,0.0,-0.3332,124.49719999999995,1,66,12,3,4,32,0.98,0.2326,0.1543,0.1628,0.1316,0.1698,0.149,0.395,-0.015,0.039,-0.174,0.081,-0.05
210,294,Execute_Ready_Job,0.3,0.75,1.0,0.98,1.0,0.3973,0.7602,0.0,2.4000000000000004,2.950000000000017,0.0,2.710000000000017,127.20719999999997,1,67,12,2,3,31,1.0,0.2295,0.1556,0.1646,0.1315,0.1692,0.1497,0.383,-0.006,0.05,-0.175,0.078,-0.045
210,295,Execute_Ready_Job,0.2,0.8125,1.0,1.0,1.0,0.4019,0.763,0.0,2.0,1.0600000000000023,0.0,0.8600000000000023,128.06719999999999,1,68,12,2,2,30,1.0,0.2312,0.155,0.1631,0.1317,0.1697,0.1493,0.389,-0.011,0.04,-0.174,0.079,-0.049
210,296,Execute_Ready_Job,0.2,0.875,1.0,1.0,1.0,0.3805,0.761,0.0,2.5999999999999996,0.0,0.0,-0.25999999999999995,127.80719999999998,1,68,12,3,2,29,1.0,0.2324,0.1541,0.1628,0.1317,0.1699,0.1491,0.395,-0.017,0.039,-0.173,0.081,-0.05
210,297,Execute_Ready_Job,0.3,0.875,1.0,1.0,1.0,0.3805,0.761,0.0,2.0,0.0,0.2,-0.4,127.40719999999997,1,68,13,2,2,28,1.0,0.2323,0.1539,0.1637,0.1312,0.1694,0.1495,0.397,-0.014,0.047,-0.174,0.081,-0.044
210,298,Execute_Ready_Job,0.2,0.875,1.0,1.0,1.0,0.3895,0.7616,0.2,2.4000000000000004,0.0,-0.2,-0.040000000000000036,127.36719999999997,1,68,13,2,3,28,1.0,0.2302,0.1563,0.1613,0.1337,0.169,0.1494,0.394,0.007,0.038,-0.15,0.084,-0.038
210,299,Execute_Ready_Job,0.2,0.8125,1.0,1.0,1.0,0.3895,0.7616,0.0,5.76,0.0,0.0,-0.576,126.79119999999998,2,68,13,6,6,27,0.96,0.2311,0.1548,0.1632,0.1318,0.1698,0.1493,0.388,-0.013,0.04,-0.173,0.08,-0.049
225,0,Execute_Ready_Job,0.0,1.0,1.0,0.61,1.0,0.5945,0.7424,0.0,1.06,0.0,0.0,-0.10600000000000001,-0.10600000000000001,1,0,0,2,2,169,0.53,0.237,0.1582,0.1612,0.1314,0.1691,0.1433,0.399,-0.005,0.013,-0.191,0.061,-0.104
225,1,Execute_Ready_Job,0.2,0.875,1.0,0.53,1.0,0.5945,0.7424,0.0,1.1520000000000001,0.0,0.0,-0.11520000000000002,-0.22120000000000004,1,0,0,2,3,170,0.48,0.2338,0.1599,0.1639,0.1309,0.1678,0.1437,0.387,0.007,0.032,-0.193,0.056,-0.099
225,2,Execute_Ready_Job,0.2,0.8125,1.0,0.48,1.0,0.5945,0.7424,0.0,2.3320000000000003,0.0,0.0,-0.23320000000000005,-0.4544000000000001,2,0,0,4,5,169,0.53,0.2322,0.1611,0.1644,0.1313,0.1676,0.1434,0.378,0.012,0.033,-0.193,0.052,-0.104
225,3,Execute_Ready_Job,0.4,0.6875,1.0,0.53,1.0,0.5945,0.7424,0.0,1.1,0.0,0.0,-0.11000000000000001,-0.5644000000000001,1,0,0,2,2,170,0.55,0.2289,0.1619,0.167,0.1305,0.1666,0.1452,0.37,0.023,0.054,-0.193,0.052,-0.086
225,4,Execute_Ready_Job,0.2,0.875,1.0,0.55,1.0,0.5945,0.7424,0.0,1.4160000000000001,0.0,0.0,-0.14160000000000003,-0.7060000000000002,1,0,0,2,3,170,0.59,0.2339,0.1598,0.1638,0.1308,0.1678,0.1439,0.388,0.007,0.032,-0.192,0.056,-0.097
225,5,Execute_Ready_Job,0.2,0.8125,1.0,0.59,1.0,0.5945,0.7424,0.0,3.294,0.0,0.0,-0.3294,-1.0354,2,0,0,5,6,169,0.61,0.2325,0.1602,0.1641,0.1309,0.1678,0.1445,0.383,0.01,0.034,-0.192,0.057,-0.093
225,6,Execute_Ready_Job,0.5,0.625,1.0,0.61,1.0,0.5945,0.7424,0.0,3.0720000000000005,4.9,0.0,4.5928,3.5574000000000003,2,1,0,4,6,168,0.64,0.2271,0.1619,0.1681,0.1299,0.1663,0.1466,0.367,0.029,0.066,-0.192,0.055,-0.071
225,7,Execute_Ready_Job,0.4,0.625,1.0,0.64,1.0,0.5907,0.7415,0.0,2.728,0.0,0.0,-0.27280000000000004,3.2846,2,1,0,4,5,167,0.62,0.2275,0.1618,0.1671,0.1303,0.1669,0.1465,0.366,0.025,0.058,-0.191,0.056,-0.074
225,8,Execute_Ready_Job,0.4,0.6875,1.0,0.62,1.0,0.5907,0.7415,0.0,2.736,0.0,0.0,-0.2736,3.011,2,1,0,4,6,167,0.57,0.229,0.1611,0.1667,0.1302,0.1669,0.1461,0.373,0.022,0.056,-0.191,0.057,-0.077
225,9,Execute_Ready_Job,0.4,0.625,1.0,0.57,1.0,0.5907,0.7415,0.0,1.53,0.0,0.0,-0.15300000000000002,2.858,1,1,0,3,3,168,0.51,0.2274,0.1623,0.1673,0.1305,0.1667,0.1458,0.363,0.026,0.057,-0.192,0.053,-0.081
225,10,Execute_Ready_Job,0.3,0.8125,1.0,0.51,1.0,0.5907,0.7415,0.0,2.8800000000000003,0.0,0.0,-0.28800000000000003,2.5700000000000003,2,1,0,6,7,167,0.45,0.2321,0.1606,0.1653,0.1307,0.1672,0.1441,0.382,0.013,0.042,-0.193,0.054,-0.095
225,11,Execute_Ready_Job,0.6,0.5625,1.0,0.45,1.0,0.5907,0.7415,0.0,2.652,0.0,0.0,-0.26520000000000005,2.3048,2,1,0,6,8,167,0.39,0.2248,0.1639,0.1702,0.1301,0.1653,0.1457,0.353,0.037,0.075,-0.194,0.046,-0.081
225,12,Execute_Ready_Job,0.6,0.5,1.0,0.39,1.0,0.5907,0.7415,0.0,2.214,4.67,0.0,4.4486,6.7534,2,2,0,5,6,166,0.41,0.223,0.1652,0.171,0.1305,0.165,0.1453,0.342,0.042,0.076,-0.194,0.041,-0.087
225,13,Execute_Ready_Job,0.5,0.625,1.0,0.41,1.0,0.5869,0.7405,0.0,0.8579999999999999,4.960000000000001,0.2,4.674200000000001,11.427600000000002,1,3,1,3,2,165,0.33,0.2267,0.1635,0.1689,0.1306,0.1658,0.1446,0.357,0.031,0.063,-0.194,0.045,-0.092
225,14,Execute_Ready_Job,0.3,0.875,1.0,0.33,1.0,0.581,0.7408,0.2,0.58,0.0,-0.2,0.14200000000000002,11.569600000000001,1,3,1,2,2,166,0.29,0.2306,0.1637,0.164,0.1334,0.1659,0.1425,0.378,0.036,0.037,-0.169,0.049,-0.103
225,15,Execute_Ready_Job,0.2,0.875,1.0,0.29,1.0,0.581,0.7408,0.0,0.702,0.0,0.0,-0.0702,11.499400000000001,1,3,1,3,2,165,0.27,0.233,0.1617,0.1648,0.1318,0.1673,0.1414,0.375,0.01,0.029,-0.194,0.044,-0.124
225,16,Execute_Ready_Job,0.3,0.875,1.0,0.27,1.0,0.581,0.7408,0.0,0.728,0.0,0.0,-0.0728,11.4266,1,3,1,3,2,164,0.28,0.2328,0.1617,0.1658,0.1314,0.1667,0.1417,0.377,0.013,0.037,-0.195,0.043,-0.12
225,17,Execute_Ready_Job,0.3,0.875,1.0,0.28,1.0,0.581,0.7408,0.0,0.48,0.0,0.0,-0.048,11.3786,1,3,1,2,2,164,0.24,0.2328,0.1616,0.1657,0.1313,0.1667,0.1418,0.377,0.012,0.037,-0.195,0.044,-0.119
225,18,Execute_Ready_Job,0.2,0.875,1.0,0.24,1.0,0.581,0.7408,0.0,0.0,0.0,0.2,-0.2,11.178600000000001,0,3,2,0,0,163,0.17,0.2328,0.1621,0.1649,0.132,0.1672,0.141,0.372,0.011,0.028,-0.195,0.041,-0.129
225,19,Execute_Ready_Job,0.0,1.0,1.0,0.17,1.0,0.5775,0.7408,0.2,0.3,0.0,-0.2,0.17,11.348600000000001,1,3,2,2,2,162,0.15,0.233,0.164,0.161,0.1353,0.1673,0.1395,0.374,0.023,0.005,-0.169,0.043,-0.139
225,20,Execute_Ready_Job,0.2,0.875,1.0,0.15,1.0,0.5775,0.7408,0.0,0.4080000000000001,0.0,0.0,-0.04080000000000001,11.3078,1,3,2,2,3,162,0.17,0.2324,0.1629,0.1653,0.1323,0.1669,0.1402,0.367,0.012,0.027,-0.196,0.037,-0.138
225,21,Execute_Ready_Job,0.2,0.8125,1.0,0.17,1.0,0.5775,0.7408,0.0,0.5199999999999999,0.0,0.0,-0.05199999999999999,11.2558,1,3,2,6,4,161,0.1,0.231,0.1635,0.1657,0.1325,0.1669,0.1405,0.361,0.015,0.028,-0.195,0.036,-0.136
225,22,Execute_Ready_Job,0.6,0.75,1.0,0.1,1.0,0.5775,0.7408,0.0,1.292,0.0,0.0,-0.1292,11.1266,2,3,2,8,7,160,0.17,0.2283,0.1642,0.1702,0.1308,0.1645,0.1418,0.359,0.029,0.065,-0.198,0.031,-0.117
225,23,Execute_Ready_Job,0.8,0.5625,1.0,0.17,1.0,0.5775,0.7408,0.0,0.0,4.91,0.2,4.71,15.8366,0,4,3,0,0,159,0.1,0.2229,0.1659,0.1735,0.1302,0.1635,0.144,0.34,0.045,0.09,-0.197,0.03,-0.097
225,24,Execute_Ready_Job,0.0,1.0,1.0,0.1,1.0,0.5734,0.7405,0.2,0.30000000000000004,0.0,-0.2,0.17,16.006600000000002,1,4,3,3,3,158,0.1,0.2326,0.1646,0.1613,0.1356,0.1671,0.1389,0.37,0.024,0.004,-0.17,0.039,-0.146
225,25,Execute_Ready_Job,0.3,0.8125,1.0,0.1,1.0,0.5734,0.7405,0.0,0.2,0.0,0.0,-0.020000000000000004,15.986600000000003,1,4,3,2,2,159,0.1,0.2305,0.1638,0.1669,0.1322,0.1662,0.1403,0.36,0.018,0.037,-0.196,0.033,-0.137
225,26,Execute_Ready_Job,0.2,0.875,1.0,0.1,1.0,0.5734,0.7405,0.0,0.30000000000000004,0.0,0.0,-0.030000000000000006,15.956600000000003,1,4,3,3,3,159,0.1,0.2321,0.1632,0.1655,0.1326,0.1668,0.1397,0.364,0.012,0.026,-0.196,0.034,-0.143
225,27,Execute_Ready_Job,0.3,0.8125,1.0,0.1,1.0,0.5734,0.7405,0.0,0.6000000000000001,0.0,0.0,-0.06000000000000001,15.896600000000003,2,4,3,6,6,158,0.1,0.2305,0.1638,0.1669,0.1322,0.1662,0.1403,0.36,0.018,0.037,-0.196,0.033,-0.137
225,28,Execute_Ready_Job,0.6,0.625,1.0,0.1,1.0,0.5734,0.7405,0.0,0.6000000000000001,0.0,0.0,-0.06000000000000001,15.836600000000002,2,4,3,6,6,157,0.1,0.2251,0.1658,0.1713,0.1312,0.1644,0.1422,0.342,0.037,0.069,-0.197,0.028,-0.117
225,29,Execute_Ready_Job,0.6,0.625,1.0,0.1,1.0,0.5734,0.7405,0.0,0.0,0.0,0.2,-0.2,15.636600000000003,0,4,4,0,0,156,0.1,0.2251,0.1658,0.1713,0.1312,0.1644,0.1422,0.342,0.037,0.069,-0.197,0.028,-0.117
225,30,Execute_Ready_Job,0.0,1.0,1.0,0.1,1.0,0.5717,0.7412,0.2,0.4,0.0,-0.2,0.16,15.796600000000003,1,4,4,4,4,155,0.1,0.2326,0.1645,0.1613,0.1356,0.1671,0.1389,0.37,0.024,0.004,-0.169,0.039,-0.146
225,31,Execute_Ready_Job,0.4,0.75,1.0,0.1,1.0,0.5717,0.7412,0.0,0.2,4.25,0.0,4.23,20.026600000000002,1,5,4,2,2,154,0.1,0.2288,0.1644,0.1683,0.1319,0.1656,0.1409,0.354,0.024,0.047,-0.197,0.031,-0.13
225,32,Execute_Ready_Job,0.2,0.875,1.0,0.1,1.0,0.5692,0.742,0.0,0.30000000000000004,3.7699999999999996,0.0,3.7399999999999998,23.7666,1,6,4,3,3,153,0.1,0.2321,0.1632,0.1655,0.1326,0.1669,0.1397,0.364,0.012,0.026,-0.195,0.034,-0.143
225,33,Execute_Ready_Job,0.3,0.8125,1.0,0.1,1.0,0.5659,0.7429,0.0,0.2,0.0,0.0,-0.020000000000000004,23.7466,1,6,4,2,2,153,0.1,0.2304,0.1637,0.1669,0.1323,0.1663,0.1403,0.359,0.018,0.037,-0.196,0.033,-0.137
225,34,Execute_Ready_Job,0.2,0.875,1.0,0.1,1.0,0.5659,0.7429,0.0,0.4,0.0,0.0,-0.04000000000000001,23.7066,1,6,4,4,4,153,0.1,0.232,0.1631,0.1655,0.1327,0.1669,0.1398,0.364,0.012,0.026,-0.195,0.034,-0.143
225,35,Execute_Ready_Job,0.4,0.75,1.0,0.1,1.0,0.5659,0.7429,0.0,0.77,0.0,0.0,-0.07700000000000001,23.6296,2,6,4,7,7,152,0.11,0.2288,0.1644,0.1683,0.132,0.1656,0.141,0.354,0.024,0.047,-0.196,0.031,-0.13
225,36,Execute_Ready_Job,0.7,0.5625,1.0,0.11,1.0,0.5659,0.7429,0.0,1.152,0.0,0.0,-0.1152,23.5144,2,6,4,6,7,152,0.18,0.2231,0.1663,0.1728,0.131,0.1638,0.143,0.335,0.042,0.08,-0.197,0.027,-0.109
225,37,Execute_Ready_Job,0.6,0.5625,1.0,0.18,1.0,0.5659,0.7429,0.0,1.1,0.0,0.0,-0.11000000000000001,23.4044,2,6,4,4,5,152,0.25,0.2238,0.1658,0.1715,0.1312,0.1646,0.1431,0.338,0.038,0.072,-0.196,0.031,-0.109
225,38,Execute_Ready_Job,0.4,0.6875,1.0,0.25,1.0,0.5659,0.7429,0.0,0.8999999999999999,3.75,0.0,3.66,27.0644,1,7,4,3,3,153,0.3,0.2278,0.1639,0.1682,0.1316,0.166,0.1425,0.354,0.025,0.051,-0.194,0.038,-0.115
225,39,Execute_Ready_Job,0.3,0.8125,1.0,0.3,1.0,0.5633,0.7422,0.0,0.6720000000000002,4.089999999999996,0.0,4.022799999999997,31.087199999999996,1,8,4,2,3,152,0.28,0.2313,0.162,0.1661,0.1316,0.1668,0.1422,0.37,0.014,0.039,-0.194,0.043,-0.117
225,40,Execute_Ready_Job,0.2,0.8125,1.0,0.28,1.0,0.5613,0.7416,0.0,1.4880000000000002,0.0,0.0,-0.14880000000000002,30.938399999999994,2,8,4,4,6,151,0.31,0.2313,0.1623,0.1653,0.1323,0.1673,0.1416,0.366,0.012,0.03,-0.193,0.042,-0.125
225,41,Execute_Ready_Job,0.4,0.625,1.0,0.31,1.0,0.5613,0.7416,0.0,1.2480000000000002,0.0,0.2,-0.32480000000000003,30.613599999999995,2,8,5,4,6,150,0.26,0.2264,0.1641,0.1684,0.1317,0.1661,0.1433,0.349,0.027,0.053,-0.193,0.039,-0.109
225,42,Execute_Ready_Job,0.4,0.625,1.0,0.26,1.0,0.5586,0.7427,0.2,1.4880000000000002,0.0,0.0,-0.14880000000000002,30.464799999999993,2,8,6,4,6,149,0.31,0.2237,0.167,0.1671,0.1342,0.1649,0.1431,0.345,0.052,0.053,-0.167,0.04,-0.102
